Ticker,Company
MOTHERSON,Samvardhana Motherson International Limited
UNITDSPR,United Spirits Limited
CGPOWER,CG Power and Industrial Solutions Limited
RECLTD,REC Limited
APOLLOHOSP,Apollo Hospitals Enterprise Limited
ADANIENSOL,Adani Energy Solutions Limited
BAJAJHFL,Bajaj Housing Finance Limited
IDBI,IDBI Bank Limited
MANKIND,Mankind Pharma Limited
ICICIGI,ICICI Lombard General Insurance Company Limited
ZYDUSLIFE,Zydus Lifesciences Limited
BOSCHLTD,Bosch Limited
HAVELLS,Havells India Limited
CANBK,Canara Bank
NAUKRI,Info Edge (India) Limited
SWIGGY,Swiggy Limited
JINDALSTEL,Jindal Steel & Power Limited
ICICIPRULI,ICICI Prudential Life Insurance Company Limited
CUMMINSIND,Cummins India Limited
MARICO,Marico Limited
SBICARD,SBI Cards and Payment Services Limited
SRF,SRF Limited
LUPIN,Lupin Limited
PERSISTENT,Persistent Systems Limited
HEROMOTOCO,Hero MotoCorp Limited
NTPCGREEN,NTPC Green Energy Limited
POLYCAB,Polycab India Limited
BHARTIHEXA,Bharti Hexacom Limited
BHEL,Bharat Heavy Electricals Limited
SUZLON,Suzlon Energy Limited
POLICYBZR,PB Fintech Limited
GMRAIRPORT,GMR Airports Limited
DIXON,Dixon Technologies (India) Limited
JSWENERGY,JSW Energy Limited
HINDPETRO,Hindustan Petroleum Corporation Limited
INDIANB,Indian Bank
DABUR,Dabur India Limited
POWERINDIA,Hitachi Energy India Limited
NHPC,NHPC Limited
OFSS,Oracle Financial Services Software Limited
RVNL,Rail Vikas Nigam Limited
WAAREEENER,Waaree Energies Limited
LLOYDSME,Lloyds Metals and Energy Limited
OIL,Oil India Limited
PRESTIGE,Prestige Estates Projects Limited
GODREJPROP,Godrej Properties Limited
IOB,Indian Overseas Bank
BDL,Bharat Dynamics Limited
TORNTPOWER,Torrent Power Limited
IDEA,Vodafone Idea Limited
ATGL,Adani Total Gas Limited
ASHOKLEY,Ashok Leyland Limited
OBEROIRLTY,Oberoi Realty Limited
COROMANDEL,Coromandel International Limited
ABCAPITAL,Aditya Birla Capital Limited
ABBOTINDIA,Abbott India Limited
INDUSINDBK,IndusInd Bank Limited
COLPAL,Colgate-Palmolive (India) Limited
GICRE,General Insurance Corporation of India
FACT,The Fertilisers and Chemicals Travancore Limited
BERGEPAINT,Berger Paints India Limited
AUROPHARMA,Aurobindo Pharma Limited
PIIND,PI Industries Limited
JSWINFRA,JSW Infrastructure Limited
BHARATFORG,Bharat Forge Limited
YESBANK,Yes Bank Limited
SCHAEFFLER,Schaeffler India Limited
GET_D,GE Vernova T&D India Limited
GVT_D,GE Vernova T&D India Limited
COFORGE,Coforge Limited
IRCTC,Indian Railway Catering & Tourism Corporation Limited
UNOMINDA,Uno Minda Limited
PATANJALI,Patanjali Foods Limited
NMDC,NMDC Limited
AUBANK,AU Small Finance Bank Limited
VMM,Vishal Mega Mart Limited
MRF,MRF Limited
LINDEINDIA,Linde India Limited
ALKEM,Alkem Laboratories Limited
FORTIS,Fortis Healthcare Limited
SUPREMEIND,The Supreme Industries Limited
PHOENIXLTD,The Phoenix Mills Limited
NYKAA,FSN E-Commerce Ventures Limited
PAYTM,One97 Communications Limited
TIINDIA,Tube Investments of India Limited
COCHINSHIP,Cochin Shipyard Limited
MFSL,Max Financial Services Limited
MPHASIS,Mphasis Limited
JSL,Jindal Stainless Limited
GLAXO,GlaxoSmithKline Pharmaceuticals Limited
UPL,UPL Limited
UPLPP1,UPL Limited
KALYANKJIL,Kalyan Jewellers India Limited
BANKINDIA,Bank of India Limited
SUNDARMFIN,Sundaram Finance Limited
UBL,United Breweries Limited
SAIL,Steel Authority of India Limited
IDFCFIRSTB,IDFC First Bank Limited
HEXT,Hexaware Technologies Limited
FEDERALBNK,The Federal Bank Limited
PAGEIND,Page Industries Limited
APLAPOLLO,APL Apollo Tubes Limited
MOTILALOFS,Motilal Oswal Financial Services Limited
TATACOMM,Tata Communications Limited
BIOCON,Biocon Limited
LTF,L&T Finance Limited
BALKRISIND,Balkrishna Industries Limited
GLENMARK,Glenmark Pharmaceuticals Limited
LTTS,L&T Technology Services Limited
GODREJIND,Godrej Industries Limited
360ONE,360 One Wam Limited
JKCEMENT,J.K. Cement Limited
JUBLFOOD,Jubilant FoodWorks Limited
IREDA,Indian Renewable Energy Development Agency Limited
CONCOR,Container Corporation of India Limited
ITCHOTELS,ITC Hotels Limited
PETRONET,Petronet LNG Limited
PREMIERENE,Premier Energies Limited
PGHH,Procter & Gamble Hygiene and Health Care Limited
HUDCO,Housing and Urban Development Corporation Limited
AIIL,Authum Investment & Infrastructure Limited
GODFRYPHLP,Godfrey Phillips India Limited
VOLTAS,Voltas Limited
CRISIL,CRISIL Limited
MAHABANK,Bank of Maharashtra
ASTRAL,Astral Limited
THERMAX,Thermax Limited
MCX,Multi Commodity Exchange of India Limited
TATAELXSI,Tata Elxsi Limited
DALBHARAT,Dalmia Bharat Limited
KPRMILL,K.P.R. Mill Limited
NH,Narayana Hrudayalaya Limited
COHANCE,Cohance Lifesciences Limited
FLUOROCHEM,Gujarat Fluorochemicals Limited
KPITTECH,KPIT Technologies Limited
UCOBANK,UCO Bank
CHOLAHLDNG,Cholamandalam Financial Holdings Limited
EMBASSY,Embassy Office Parks REIT
SJVN,SJVN Limited
ESCORTS,Escorts Kubota Limited
M_MFIN,Mahindra & Mahindra Financial Services Limited
GRSE,Garden Reach Shipbuilders & Engineers Limited
KAYNES,Kaynes Technology India Limited
RADICO,Radico Khaitan Limited
LAURUSLABS,Laurus Labs Limited
IPCALAB,Ipca Laboratories Limited
KEI,KEI Industries Limited
ACC,ACC Limited
CDSL,Central Depository Services (India) Limited
ENDURANCE,Endurance Technologies Limited
GILLETTE,Gillette India Limited
NATIONALUM,National Aluminium Company Limited
AWL,AWL Agri Business Limited
HONAUT,Honeywell Automation India Limited
CENTRALBK,Central Bank of India
BLUESTARCO,Blue Star Limited
TATAINVEST,Tata Investment Corporation Limited
3MINDIA,3M India Limited
LICHSGFIN,LIC Housing Finance Limited
POONAWALLA,Poonawalla Fincorp Limited
EXIDEIND,Exide Industries Limited
AJANTPHARM,Ajanta Pharma Limited
METROBRAND,Metro Brands Limited
AIAENG,AIA Engineering Limited
MEDANTA,Global Health Limited
GUJGASLTD,Gujarat Gas Limited
GODIGIT,Go Digit General Insurance Limited
APARINDS,APAR Industries Limited
NBCC,NBCC (India) Limited
NLCINDIA,NLC India Limited
SONACOMS,Sona BLW Precision Forgings Limited
ITI,ITI Limited
ASTERDM,Aster DM Healthcare Limited
NIACL,The New India Assurance Company Limited
ISEC,ICICI Securities Limited
TATATECH,Tata Technologies Limited
IRB,IRB Infrastructure Developers Limited
BANDHANBNK,Bandhan Bank Limited
APOLLOTYRE,Apollo Tyres Limited
IGL,Indraprastha Gas Limited
GLAND,Gland Pharma Limited
AEGISLOG,Aegis Logistics Limited
IKS,Inventurus Knowledge Solutions Limited
BRIGADE,Brigade Enterprises Limited
ABREL,Aditya Birla Real Estate Limited
WOCKPHARMA,Wockhardt Limited
AEGISVOPAK,Aegis Vopak Terminals Limited
PNBHOUSING,PNB Housing Finance Limited
AFFLE,Affle 3i Limited
DELHIVERY,Delhivery Limited
RPOWER,Reliance Power Limited
MSUMI,Motherson Sumi Wiring India Limited
JBCHEPHARM,J. B. Chemicals & Pharmaceuticals Limited
KIMS,Krishna Institute of Medical Sciences Limited
PFIZER,Pfizer Limited
FSL,Firstsource Solutions Limited
PPLPHARMA,Piramal Pharma Limited
DEEPAKNTR,Deepak Nitrite Limited
MINDSPACE,Mindspace Business Parks REIT
SYNGENE,Syngene International Limited
STARHEALTH,Star Health and Allied Insurance Company Limited
ANGELONE,Angel One Limited
BAYERCROP,Bayer CropScience Limited
EMCURE,Emcure Pharmaceuticals Limited
NUVAMA,Nuvama Wealth Management Limited
SUMICHEM,Sumitomo Chemical India Limited
JYOTICNC,Jyoti CNC Automation Limited
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited
PEL,Piramal Enterprises Limited
EMAMILTD,Emami Limited
ONESOURCE,OneSource Specialty Pharma Limited
SUNTV,Sun TV Network Limited
LALPATHLAB,Dr. Lal PathLabs Limited
RAMCOCEM,The Ramco Cements Limited
TIMKEN,Timken India Limited
KEC,KEC International Limited
HINDCOPPER,Hindustan Copper Limited
ERIS,Eris Lifesciences Limited
ASTRAZEN,AstraZeneca Pharma India Limited
REDINGTON,Redington Limited
MRPL,Mangalore Refinery and Petrochemicals Limited
WELCORP,Welspun Corp Limited
TATACHEM,Tata Chemicals Limited
JSWHL,JSW Holdings Limited
NAVINFLUOR,Navin Fluorine International Limited
SHYAMMETL,Shyam Metalics and Energy Limited
SKFINDIA,SKF India Limited
MANAPPURAM,Manappuram Finance Limited
FIVESTAR,Five-Star Business Finance Limited
CROMPTON,Crompton Greaves Consumer Electricals Limited
CHAMBLFERT,Chambal Fertilisers and Chemicals Limited
AMBER,Amber Enterprises India Limited
INOXWIND,Inox Wind Limited
EIHOTEL,EIH Limited
HSCL,Himadri Speciality Chemical Limited
PTCIL,PTC Industries Limited
CESC,CESC Limited
TVSHLTD,TVS Holdings Limited
NXST,Nexus Select Trust
BASF,BASF India Limited
PSB,Punjab & Sind Bank
ABSLAMC,Aditya Birla Sun Life AMC Limited
PGEL,PG Electroplast Limited
HATSUN,Hatsun Agro Product Limited
DEVYANI,Devyani International Limited
POLYMED,Poly Medicure Limited
CONCORDBIO,Concord Biotech Limited
KFINTECH,KFin Technologies Limited
ATUL,Atul Ltd
SUNDRMFAST,Sundram Fasteners Limited
KPIL,Kalpataru Projects International Limited
CASTROLIND,Castrol India Limited
IIFL,IIFL Finance Limited
OLAELEC,Ola Electric Mobility Limited
CAMS,Computer Age Management Services Limited
RATNAMANI,Ratnamani Metals & Tubes Limited
KARURVYSYA,The Karur Vysya Bank Limited
VINATIORGA,Vinati Organics Limited
KANSAINER,Kansai Nerolac Paints Limited
CHALET,Chalet Hotels Limited
MANYAVAR,Vedant Fashions Limited
TRITURBINE,Triveni Turbine Limited
DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Limited
ZENSARTECH,Zensar Technologies Limited
SAGILITY,Sagility India Limited
AADHARHFC,Aadhar Housing Finance Limited
BIRET,Brookfield India Real Estate Trust
APLLTD,Alembic Pharmaceuticals Limited
DCMSHRIRAM,DCM Shriram Limited
FIRSTCRY,Brainbees Solutions Limited
ARE_M,Amara Raja Energy & Mobility Limited
FORCEMOT,Force Motors Limited
SCHNEIDER,Schneider Electric Infrastructure Limited
ASAHIINDIA,Asahi India Glass Limited
GRINDWELL,Grindwell Norton Limited
SIGNATURE,Signatureglobal (India) Limited
IRCON,Ircon International Limited
BEML,BEML Limited
JUBLPHARMA,Jubilant Pharmova Limited
CREDITACC,CreditAccess Grameen Limited
BIKAJI,Bikaji Foods International Limited
GSPL,Gujarat State Petronet Limited
CARBORUNIV,Carborundum Universal Limited
ANANTRAJ,Anant Raj Limited
KIOCL,KIOCL Limited
LMW,LMW Limited
ZENTEC,Zen Technologies Limited
TECHNOE,Techno Electric & Engineering Company Limited
ANANDRATHI,Anand Rathi Wealth Limited
EIDPARRY,E.I.D.- Parry (India) Limited
WHIRLPOOL,Whirlpool of India Limited
NEWGEN,Newgen Software Technologies Limited
CIEINDIA,CIE Automotive India Limited
ELGIEQUIP,Elgi Equipments Limited
CENTURYPLY,Century Plyboards (India) Limited
DATAPATTNS,Data Patterns (India) Limited
VENTIVE,Ventive Hospitality Limited
ECLERX,eClerx Services Limited
KAJARIACER,Kajaria Ceramics Limited
JBMA,JBM Auto Limited
VGUARD,V-Guard Industries Limited
IEX,Indian Energy Exchange Limited
INTELLECT,Intellect Design Arena Limited
AARTIIND,Aarti Industries Limited
UTIAMC,UTI Asset Management Company Limited
NATCOPHARM,NATCO Pharma Limited
CGCL,Capri Global Capital Limited
MAHSCOOTER,Maharashtra Scooters Ltd.
NEULANDLAB,Neuland Laboratories Limited
EMBDL,Embassy Developments Limited
RELINFRA,Reliance Infrastructure Limited
AFCONS,Afcons Infrastructure Limited
HBLENGINE,HBL Engineering Limited
CAPLIPOINT,Caplin Point Laboratories Limited
APTUS,Aptus Value Housing Finance India Limited
JWL,Jupiter Wagons Limited
SARDAEN,Sarda Energy & Minerals Limited
IFCI,IFCI Limited
SOBHA,Sobha Limited
BATAINDIA,Bata India Limited
NAVA,Nava Limited
SAILIFE,Sai Life Sciences Limited
CLEAN,Clean Science and Technology Limited
IGIL,International Gemmological Institute (India) Limited
RRKABEL,R R Kabel Limited
ACMESOLAR,ACME Solar Holdings Limited
BLUEJET,Blue Jet Healthcare Limited
JINDALSAW,Jindal Saw Limited
NIVABUPA,Niva Bupa Health Insurance Company Limited
SPLPETRO,Supreme Petrochem Limited
LTFOODS,LT Foods Limited
INDIAMART,IndiaMART InterMESH Limited
PCBL,PCBL Chemical Limited
TRIDENT,Trident Limited
RAINBOW,Rainbow Children's Medicare Limited
BLUEDART,Blue Dart Express Limited
DOMS,DOMS Industries Limited
BLS,BLS International Services Limited
AKZOINDIA,Akzo Nobel India Limited
KSB,KSB Limited
CEATLTD,CEAT Limited
AAVAS,Aavas Financiers Limited
FINCABLES,Finolex Cables Limited
GODREJAGRO,Godrej Agrovet Limited
KIRLOSBROS,Kirloskar Brothers Limited
CYIENT,Cyient Limited
TARIL,Transformers and Rectifiers (India) Limited
CUB,City Union Bank Limited
ELECON,Elecon Engineering Company Limited
CHOICEIN,Choice International Limited
ACE,Action Construction Equipment Limited
ITDCEM,ITD Cementation India Limited
FINEORG,Fine Organic Industries Limited
SANOFI,Sanofi India Limited
INDGN,Indegene Limited
NCC,NCC Limited
MGL,Mahanagar Gas Limited
FINPIPE,Finolex Industries Limited
GESHIP,The Great Eastern Shipping Company Limited
RBLBANK,RBL Bank Limited
PARADEEP,Paradeep Phosphates Limited
TBOTEK,TBO Tek Limited
HOMEFIRST,Home First Finance Company India Limited
JMFINANCIL,JM Financial Limited
VTL,Vardhman Textiles Limited
ZYDUSWELL,Zydus Wellness Limited
BBTC,"The Bombay Burmah Trading Corporation, Limited"
RAILTEL,RailTel Corporation of India Limited
SWANENERGY,Swan Energy Limited
THELEELA,Schloss Bangalore Limited
RITES,RITES Limited
CELLO,Cello World Limited
AGARWALEYE,Dr. Agarwal's Health Care Limited
INDIGRID,Indigrid Infrastructure Trust
WELSPUNLIV,Welspun Living Limited
TTML,Tata Teleservices (Maharashtra) Limited
ANURAS,Anupam Rasayan India Ltd
IWEL,Inox Wind Energy Limited
CRAFTSMAN,Craftsman Automation Limited
ALIVUS,Alivus Life Sciences Limited
ZEEL,Zee Entertainment Enterprises Limited
GMDCLTD,Gujarat Mineral Development Corporation Limited
KIRLOSENG,Kirloskar Oil Engines Limited
GRINFRA,G R Infraprojects Limited
NUVOCO,Nuvoco Vistas Corporation Limited
JYOTHYLAB,Jyothy Labs Limited
ENGINERSIN,Engineers India Limited
TEJASNET,Tejas Networks Limited
NAZARA,Nazara Technologies Limited
MINDACORP,Minda Corporation Limited
GRAVITA,Gravita India Limited
BALRAMCHIN,Balrampur Chini Mills Limited
ATHERENERG,Ather Energy Limited
INGERRAND,Ingersoll-Rand (India) Limited
JPPOWER,Jaiprakash Power Ventures Limited
GRANULES,Granules India Limited
ABDL,Allied Blenders and Distillers Limited
RKFORGE,Ramkrishna Forgings Limited
SANOFICONR,Sanofi Consumer Healthcare India Limited
BSOFT,Birlasoft Limited
GPIL,Godawari Power & Ispat Limited
SHAKTIPUMP,Shakti Pumps (India) Limited
HFCL,HFCL Limited
EUREKAFORB,Eureka Forbes Limited
DBREALTY,Valor Estate Limited
SBFC,SBFC Finance Limited
GALLANTT,Gallantt Ispat Limited
J_KBANK,The Jammu and Kashmir Bank Limited
TITAGARH,Titagarh Rail Systems Limited
PRUDENT,Prudent Corporate Advisory Services Limited
MARKSANS,Marksans Pharma Limited
SONATSOFTW,Sonata Software Limited
JUBLINGREA,Jubilant Ingrevia Limited
NSLNISP,NMDC Steel Limited
WESTLIFE,Westlife Foodworld Limited
VESUVIUS,Vesuvius India Limited
ASTRAMICRO,Astra Microwave Products Limited
AZAD,Azad Engineering Limited
CCL,CCL Products (India) Limited
LEMONTREE,Lemon Tree Hotels Limited
INOXINDIA,INOX India Limited
GRAPHITE,Graphite India Limited
SAFARI,Safari Industries (India) Limited
IIFLCAPS,IIFL Capital Services Limited
SAPPHIRE,Sapphire Foods India Limited
MEDPLUS,MedPlus Health Services Limited
CANFINHOME,Can Fin Homes Limited
SHRIPISTON,Shriram Pistons & Rings Limited
SUNDARMHLD,Sundaram Finance Holdings Limited
AVANTIFEED,Avanti Feeds Limited
RELAXO,Relaxo Footwears Limited
AETHER,Aether Industries Limited
RHIM,RHI Magnesita India Limited
ALKYLAMINE,Alkyl Amines Chemicals Limited
SCI,The Shipping Corporation of India Limited
MMTC,MMTC Limited
HONASA,Honasa Consumer Limited
TEGA,Tega Industries Limited
JLHL,Jupiter Life Line Hospitals Limited
BIRLACORPN,Birla Corporation Limited
INDIACEM,The India Cements Limited
SAREGAMA,Saregama India Limited
WAAREERTL,Waaree Renewable Technologies Limited
SAMMAANCAP,Sammaan Capital Limited
SUDARSCHEM,Sudarshan Chemical Industries Limited
NETWEB,Netweb Technologies India Limited
TIMETECHNO,Time Technoplast Limited
PGHL,Procter & Gamble Health Limited
GENUSPOWER,Genus Power Infrastructures Limited
JKTYRE,JK Tyre & Industries Limited
VIJAYA,Vijaya Diagnostic Centre Limited
POWERMECH,Power Mech Projects Limited
JAIBALAJI,Jai Balaji Industries Limited
PRIVISCL,Privi Speciality Chemicals Limited
JKLAKSHMI,JK Lakshmi Cement Limited
USHAMART,Usha Martin Limited
MAPMYINDIA,C. E. Info Systems Limited
OLECTRA,Olectra Greentech Limited
GRWRHITECH,Garware Hi-Tech Films Limited
PVRINOX,PVR INOX Limited
HEG,HEG Limited
INDIASHLTR,India Shelter Finance Corporation Limited
ALOKINDS,Alok Industries Limited
EDELWEISS,Edelweiss Financial Services Limited
UJJIVANSFB,Ujjivan Small Finance Bank Limited
HAPPSTMNDS,Happiest Minds Technologies Limited
KPIGREEN,KPI Green Energy Limited
WABAG,VA Tech Wabag Limited
SYRMA,Syrma SGS Technology Limited
CHENNPETRO,Chennai Petroleum Corporation Limited
HAPPYFORGE,Happy Forgings Limited
LLOYDSENT,Lloyds Enterprises Limited
ASKAUTOLTD,ASK Automotive Limited
MAHSEAMLES,Maharashtra Seamless Limited
ACUTAAS,Acutaas Chemicals Limited
ARVIND,Arvind Limited
BELRISE,Belrise Industries Limited
CERA,Cera Sanitaryware Limited
GALAXYSURF,Galaxy Surfactants Limited
VOLTAMP,Voltamp Transformers Limited
PRAJIND,Praj Industries Limited
METROPOLIS,Metropolis Healthcare Limited
ISGEC,Isgec Heavy Engineering Limited
TANLA,Tanla Platforms Limited
TRIVENI,Triveni Engineering & Industries Limited
BECTORFOOD,Mrs. Bectors Food Specialities Limited
GABRIEL,Gabriel India Limited
TTKPRESTIG,TTK Prestige Limited
TCI,Transport Corporation of India Limited
CAMPUS,Campus Activewear Limited
STARCEMENT,Star Cement Limited
GARFIBRES,Garware Technical Fibres Limited
KIRLPNU,Kirloskar Pneumatic Company Limited
VARROC,Varroc Engineering Limited
RCF,Rashtriya Chemicals and Fertilizers Limited
TIPSMUSIC,Tips Music Limited
AKUMS,Akums Drugs and Pharmaceuticals Limited
LLOYDSENGG,Lloyds Engineering Works Limited
LLOYDSENPP,Lloyds Engineering Works Limited
LATENTVIEW,Latent View Analytics Limited
TRANSRAILL,Transrail Lighting Limited
ABFRL,Aditya Birla Fashion and Retail Limited
MANORAMA,Manorama Industries Limited
DODLA,Dodla Dairy Limited
BBOX,Black Box Limited
NETWORK18,Network18 Media & Investments Limited
SANSERA,Sansera Engineering Limited
SFL,Sheela Foam Limited
TDPOWERSYS,TD Power Systems Limited
BANCOINDIA,Banco Products (India) Limited
PCJEWELLER,PC Jeweller Limited
DBL,Dilip Buildcon Limited
PGINVIT,Powergrid Infrastructure Investment Trust
KRBL,KRBL Limited
SHAILY,Shaily Engineering Plastics Limited
CMSINFO,CMS Info Systems Limited
CARTRADE,CarTrade Tech Limited
MAXESTATES,Max Estates Limited
GANESHHOUC,Ganesh Housing Corporation Limited
STAR,Strides Pharma Science Limited
MIDHANI,Mishra Dhatu Nigam Limited
BLACKBUCK,Zinka Logistics Solutions Limited
SHILPAMED,Shilpa Medicare Limited
PNGJL,P N Gadgil Jewellers Limited
ESABINDIA,ESAB India Limited
GSFC,Gujarat State Fertilizers & Chemicals Limited
MAHLIFE,Mahindra Lifespace Developers Limited
AARTIPHARM,Aarti Pharmalabs Limited
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited
BAJAJELEC,Bajaj Electricals Limited
RTNINDIA,RattanIndia Enterprises Limited
SOUTHBANK,The South Indian Bank Limited
UEL,Ujaas Energy Limited
THOMASCOOK,Thomas Cook (India) Limited
GPPL,Gujarat Pipavav Port Limited
ELECTCAST,Electrosteel Castings Limited
KTKBANK,The Karnataka Bank Limited
PNCINFRA,PNC Infratech Limited
ACI,Archean Chemical Industries Limited
LUMAXTECH,Lumax Auto Technologies Limited
RELIGARE,Religare Enterprises Limited
HCG,HealthCare Global Enterprises Limited
FDC,FDC Limited
SYMPHONY,Symphony Limited
DHANUKA,Dhanuka Agritech Limited
JUSTDIAL,Just Dial Limited
EPIGRAL,Epigral Limited
PRSMJOHNSN,Prism Johnson Limited
MASTEK,Mastek Limited
GMRP_UI,GMR Power And Urban Infra Limited
EPL,EPL Limited
SANDUMA,The Sandur Manganese & Iron Ores Limited
EQUITASBNK,Equitas Small Finance Bank Limited
MOIL,MOIL Limited
SWSOLAR,Sterling and Wilson Renewable Energy Limited
AURIONPRO,Aurionpro Solutions Limited
SURYAROSNI,Surya Roshni Limited
TI,Tilaknagar Industries Ltd.
NESCO,Nesco Limited
SHARDACROP,Sharda Cropchem Limited
VMART,V-Mart Retail Limited
BALUFORGE,Balu Forge Industries Limited
TMB,Tamilnad Mercantile Bank Limited
BORORENEW,Borosil Renewables Limited
REDTAPE,REDTAPE Limited
IXIGO,Le Travenues Technology Limited
RTNPOWER,RattanIndia Power Limited
PURVA,Puravankara Limited
WELENT,Welspun Enterprises Limited
JUNIPER,Juniper Hotels Limited
RUSTOMJEE,Keystone Realtors Limited
AJAXENGG,Ajax Engineering Limited
MHRIL,Mahindra Holidays & Resorts India Limited
CHEMPLASTS,Chemplast Sanmar Limited
CSBBANK,CSB Bank Limited
HGINFRA,H.G. Infra Engineering Limited
RENUKA,Shree Renuka Sugars Limited
ETHOSLTD,Ethos Limited
PARAS,Paras Defence and Space Technologies Limited
GOKEX,Gokaldas Exports Limited
UNIMECH,Unimech Aerospace and Manufacturing Limited
KSCL,Kaveri Seed Company Limited
PGIL,Pearl Global Industries Limited
RAYMONDLSL,Raymond Lifestyle Limited
SUNTECK,Sunteck Realty Limited
TIIL,Technocraft Industries (India) Limited
ICRA,ICRA Limited
ARVINDFASN,Arvind Fashions Limited
HNDFDS,Hindustan Foods Limited
IFBIND,IFB Industries Limited
TEXRAIL,Texmaco Rail & Engineering Limited
IONEXCHANG,Ion Exchange (India) Limited
ROUTE,Route Mobile Limited
V2RETAIL,V2 Retail Limited
SUPRAJIT,Suprajit Engineering Limited
RALLIS,Rallis India Limited
TVSSCS,TVS Supply Chain Solutions Limited
GHCL,GHCL Limited
AXISCADES,AXISCADES Technologies Limited
GREENLAM,Greenlam Industries Limited
AHLUCONT,Ahluwalia Contracts (India) Limited
INFIBEAM,Infibeam Avenues Limited
SUBROS,Subros Limited
JKPAPER,JK Paper Limited
GULFOILLUB,Gulf Oil Lubricants India Limited
EMUDHRA,eMudhra Limited
MANINFRA,Man Infraconstruction Limited
KNRCON,KNR Constructions Limited
THANGAMAYL,Thangamayil Jewellery Limited
BANSALWIRE,Bansal Wire Industries Limited
APOLLO,Apollo Micro Systems Limited
SKIPPER,Skipper Limited
OPTIEMUS,Optiemus Infracom Limited
STYRENIX,Styrenix Performance Materials Limited
JINDWORLD,Jindal Worldwide Limited
REFEX,Refex Industries Limited
EMIL,Electronics Mart India Limited
VIPIND,V.I.P. Industries Limited
PDSL,PDS Limited
PILANIINVS,Pilani Investment and Industries Corporation Limited
INDIAGLYCO,India Glycols Limited
AVALON,Avalon Technologies Limited
INOXGREEN,Inox Green Energy Services Limited
ASHOKA,Ashoka Buildcon Limited
CARERATING,CARE Ratings Limited
CAMLINFINE,Camlin Fine Sciences Limited
SENCO,Senco Gold Limited
RAJESHEXPO,Rajesh Exports Limited
