Ticker,Company
3064.T,"MonotaRO Co., Ltd."
8473.T,"SBI Holdings, Inc."
2587.T,Suntory Beverage & Food Limited
8601.T,Daiwa Securities Group Inc.
6920.T,Lasertec Corporation
1801.T,Taisei Corporation
2413.T,"M3, Inc."
3092.T,"ZOZO, Inc."
9719.T,SCSK Corporation
7259.T,Aisin Corporation
9502.T,"Chubu Electric Power Company, Incorporated"
6383.T,"Daifuku Co., Ltd."
4704.T,Trend Micro Incorporated
7202.T,Isuzu Motors Limited
9202.T,ANA Holdings Inc.
3407.T,Asahi Kasei Corporation
4151.T,"Kyowa Kirin Co., Ltd."
7550.T,"Zensho Holdings Co., Ltd."
9107.T,"Kawasaki Kisen Kaisha, Ltd."
9684.T,"Square Enix Holdings Co., Ltd."
5838.T,"Rakuten Bank, Ltd."
9201.T,"Japan Airlines Co., Ltd."
7181.T,"Japan Post Insurance Co., Ltd."
285A.T,Kioxia Holdings Corporation
7201.T,"Nissan Motor Co., Ltd."
2801.T,Kikkoman Corporation
9024.T,Seibu Holdings Inc.
3088.T,MatsukiyoCocokara & Co.
4768.T,Otsuka Corporation
3003.T,"Hulic Co., Ltd."
6586.T,Makita Corporation
8951.T,Nippon Building Fund Inc.
6532.T,"Baycurrent, Inc."
3626.T,TIS Inc.
4523.T,"Eisai Co., Ltd."
1803.T,Shimizu Corporation
5019.T,"Idemitsu Kosan Co.,Ltd."
7186.T,"Concordia Financial Group, Ltd."
3350.T,Metaplanet Inc.
7911.T,TOPPAN Holdings Inc.
5411.T,"JFE Holdings, Inc."
4188.T,Mitsubishi Chemical Group Corporation
1878.T,"Daito Trust Construction Co.,Ltd."
7272.T,"Yamaha Motor Co., Ltd."
6361.T,Ebara Corporation
9042.T,"Hankyu Hanshin Holdings, Inc."
5929.T,Sanwa Holdings Corporation
7701.T,Shimadzu Corporation
4204.T,"Sekisui Chemical Co., Ltd."
7735.T,"SCREEN Holdings Co., Ltd."
3038.T,"Kobe Bussan Co., Ltd."
9023.T,"Tokyo Metro Co., Ltd."
9005.T,Tokyu Corporation
4911.T,"Shiseido Company, Limited"
7912.T,"Dai Nippon Printing Co., Ltd."
5334.T,"Niterra Co., Ltd."
6841.T,Yokogawa Electric Corporation
6504.T,"Fuji Electric Co., Ltd."
8331.T,"The Chiba Bank, Ltd."
5713.T,"Sumitomo Metal Mining Co., Ltd."
5831.T,"Shizuoka Financial Group,Inc."
2875.T,"Toyo Suisan Kaisha, Ltd."
9143.T,"SG Holdings Co.,Ltd."
5201.T,AGC Inc.
6305.T,"Hitachi Construction Machinery Co., Ltd."
1911.T,"Sumitomo Forestry Co., Ltd."
4062.T,"Ibiden Co.,Ltd."
2269.T,"Meiji Holdings Co., Ltd."
2897.T,"Nissin Foods Holdings Co.,Ltd."
8952.T,Japan Real Estate Investment Corporation
3099.T,Isetan Mitsukoshi Holdings Ltd.
6506.T,YASKAWA Electric Corporation
9404.T,"Nippon Television Holdings, Inc."
2267.T,"Yakult Honsha Co.,Ltd."
1773.T,YTL Corporation Berhad
1944.T,Kinden Corporation
4324.T,Dentsu Group Inc.
6479.T,MINEBEA MITSUMI Inc.
2702.T,"McDonald's Holdings Company (Japan), Ltd."
4751.T,"CyberAgent, Inc."
6460.T,Sega Sammy Holdings Inc.
3563.T,Food & Life Companies Ltd.
8439.T,Tokyo Century Corporation
3289.T,Tokyu Fudosan Holdings Corporation
6525.T,Kokusai Electric Corporation
9401.T,"TBS Holdings,Inc."
6645.T,OMRON Corporation
2327.T,NS Solutions Corporation
3635.T,"Koei Tecmo Holdings Co., Ltd."
4732.T,"USS Co., Ltd."
7752.T,"Ricoh Company, Ltd."
8354.T,"Fukuoka Financial Group, Inc."
5844.T,"Kyoto Financial Group,Inc."
3231.T,"Nomura Real Estate Holdings, Inc."
2768.T,Sojitz Corporation
7163.T,"SBI Sumishin Net Bank, Ltd."
3288.T,"Open House Group Co., Ltd."
8953.T,Japan Metropolitan Fund Investment Corporation
5016.T,JX Advanced Metals Corporation
9501.T,"Tokyo Electric Power Company Holdings, Incorporated"
4528.T,"Ono Pharmaceutical Co., Ltd."
8227.T,"SHIMAMURA Co., Ltd."
6465.T,Hoshizaki Corporation
3349.T,COSMOS Pharmaceutical Corporation
2670.T,"ABC-Mart,Inc."
7167.T,"Mebuki Financial Group,Inc."
3197.T,"Skylark Holdings Co., Ltd."
9147.T,"Nippon Express Holdings, Inc."
3462.T,"Nomura Real Estate Master Fund, Inc."
3769.T,"GMO Payment Gateway, Inc."
3283.T,"Nippon Prologis REIT, Inc."
4042.T,Tosoh Corporation
6845.T,Azbil Corporation
4816.T,"Toei Animation Co.,Ltd."
1942.T,"Kandenko Co.,Ltd."
8905.T,"AEON Mall Co., Ltd."
8572.T,"Acom Co., Ltd."
3861.T,Oji Holdings Corporation
9009.T,"Keisei Electric Railway Co., Ltd."
6963.T,"ROHM Co., Ltd."
2181.T,"Persol Holdings Co.,Ltd."
4733.T,"OBIC Business Consultants Co., Ltd."
4403.T,NOF Corporation
8972.T,KDX Realty Investment Corporation
4784.T,"GMO internet, Inc."
3281.T,GLP J-REIT
6448.T,"Brother Industries, Ltd."
4676.T,"Fuji Media Holdings, Inc."
2212.T,"Yamazaki Baking Co., Ltd."
7747.T,"Asahi Intecc Co., Ltd."
5406.T,"Kobe Steel, Ltd."
9064.T,"Yamato Holdings Co., Ltd."
5332.T,TOTO LTD.
8060.T,Canon Marketing Japan Inc.
6370.T,Kurita Water Industries Ltd.
8253.T,"Credit Saison Co., Ltd."
1808.T,HASEKO Corporation
4183.T,"Mitsui Chemicals, Inc."
9468.T,Kadokawa Corporation
8056.T,BIPROGY Inc.
9508.T,"Kyushu Electric Power Company, Incorporated"
6724.T,Seiko Epson Corporation
9007.T,"Odakyu Electric Railway Co., Ltd."
3405.T,"Kuraray Co., Ltd."
9142.T,Kyushu Railway Company
7649.T,"Sugi Holdings Co.,Ltd."
5631.T,"The Japan Steel Works, Ltd."
6806.T,"Hirose Electric Co.,Ltd."
4536.T,"Santen Pharmaceutical Co., Ltd."
4021.T,Nissan Chemical Corporation
6417.T,"Sankyo Co., Ltd."
8804.T,"Tokyo Tatemono Co., Ltd."
4005.T,"Sumitomo Chemical Company, Limited"
4004.T,Resonac Holdings Corporation
2501.T,Sapporo Holdings Limited
3391.T,Tsuruha Holdings Inc.
8252.T,"Marui Group Co., Ltd."
7211.T,Mitsubishi Motors Corporation
3291.T,"Iida Group Holdings Co., Ltd."
8984.T,Daiwa House REIT Investment Corporation
5101.T,"The Yokohama Rubber Company, Limited"
8359.T,"The Hachijuni Bank, Ltd."
5444.T,"Yamato Kogyo Co., Ltd."
7261.T,Mazda Motor Corporation
5021.T,"Cosmo Energy Holdings Co., Ltd."
3141.T,"Welcia Holdings Co., Ltd."
2371.T,"Kakaku.com, Inc."
8954.T,ORIX JREIT Inc.
3086.T,"J. Front Retailing Co., Ltd."
5333.T,"NGK Insulators, Ltd."
9989.T,"Sundrug Co.,Ltd."
9962.T,MISUMI Group Inc.
9506.T,"Tohoku Electric Power Company, Incorporated"
9041.T,"Kintetsu Group Holdings Co.,Ltd."
5947.T,Rinnai Corporation
2002.T,Nisshin Seifun Group Inc.
7276.T,"Koito Manufacturing Co., Ltd."
3774.T,Internet Initiative Japan Inc.
2282.T,NH Foods Ltd.
2331.T,"Sohgo Security Services Co.,Ltd."
8963.T,Invincible Investment Corporation
7564.T,"Workman Co.,Ltd."
9001.T,"Tobu Railway Co., Ltd."
7459.T,MediPal Holdings Corporation
6965.T,Hamamatsu Photonics K.K.
5344.T,"Maruwa Co.,Ltd."
6113.T,"Amada Co., Ltd."
6406.T,"Fujitec Co., Ltd."
4088.T,Air Water Inc.
8960.T,United Urban Investment Corporation
5801.T,"Furukawa Electric Co., Ltd."
2871.T,Nichirei Corporation
6526.T,Socionext Inc.
7731.T,Nikon Corporation
4186.T,"Tokyo Ohka Kogyo Co., Ltd."
4385.T,"Mercari, Inc."
4527.T,"Rohto Pharmaceutical Co.,Ltd."
3697.T,SHIFT Inc.
5938.T,LIXIL Corporation
8334.T,"The Gunma Bank, Ltd."
2809.T,Kewpie Corporation
5105.T,Toyo Tire Corporation
1969.T,"Takasago Thermal Engineering Co., Ltd."
7951.T,Yamaha Corporation
8377.T,"Hokuhoku Financial Group, Inc."
5901.T,"Toyo Seikan Group Holdings, Ltd."
5830.T,"Iyogin Holdings,Inc."
4812.T,Dentsu Soken Inc.
9513.T,"Electric Power Development Co., Ltd."
6753.T,Sharp Corporation
6028.T,"TechnoPro Holdings, Inc."
6856.T,"HORIBA, Ltd."
9301.T,Mitsubishi Logistics Corporation
3269.T,Advance Residence Investment Corporation
7164.T,"ZENKOKU HOSHO Co.,Ltd."
6481.T,"THK Co., Ltd."
5110.T,"Sumitomo Rubber Industries, Ltd."
2433.T,Hakuhodo DY Holdings Inc
4194.T,"Visional, Inc."
6923.T,"Stanley Electric Co., Ltd."
6141.T,"DMG Mori Co., Ltd."
4182.T,"Mitsubishi Gas Chemical Company, Inc."
9008.T,Keio Corporation
4912.T,Lion Corporation
3923.T,"Rakus Co., Ltd."
9006.T,Keikyu Corporation
1959.T,Kyudenko Corporation
6269.T,"MODEC, Inc."
9364.T,"Kamigumi Co., Ltd."
9533.T,"Toho Gas Co., Ltd."
4967.T,"Kobayashi Pharmaceutical Co., Ltd."
2579.T,Coca-Cola Bottlers Japan Holdings Inc.
5233.T,Taiheiyo Cement Corporation
9418.T,"U-NEXT HOLDINGS Co.,Ltd."
9065.T,Sankyu Inc.
9706.T,"Japan Airport Terminal Co., Ltd."
8985.T,Japan Hotel REIT Investment Corporation
9072.T,"NIKKON Holdings Co.,Ltd."
9412.T,SKY Perfect JSAT Holdings Inc.
1721.T,COMSYS Holdings Corporation
4506.T,"Sumitomo Pharma Co., Ltd."
8279.T,"Yaoko Co.,Ltd."
6368.T,Organo Corporation
9987.T,"Suzuken Co., Ltd."
1951.T,"EXEO Group, Inc."
8955.T,Japan Prime Realty Investment Corporation
4980.T,Dexerials Corporation
7337.T,"Hirogin Holdings, Inc."
7984.T,"Kokuyo Co., Ltd."
8341.T,"The 77 Bank, Ltd."
3397.T,TORIDOLL Holdings Corporation
3549.T,"Kusuri No Aoki Holdings Co., Ltd."
9449.T,"GMO internet group, Inc."
8111.T,Goldwin Inc.
6544.T,"Japan Elevator Service Holdings Co.,Ltd."
2784.T,Alfresa Holdings Corporation
8088.T,Iwatani Corporation
7729.T,"Tokyo Seimitsu Co., Ltd."
6473.T,JTEKT Corporation
4681.T,"Resorttrust, Inc."
3436.T,Sumco Corporation
4626.T,"Taiyo Holdings Co., Ltd."
8424.T,"Fuyo General Lease Co., Ltd."
3116.T,Toyota Boshoku Corporation
4680.T,Round One Corporation
7732.T,Topcon Corporation
7282.T,"Toyoda Gosei Co., Ltd."
4613.T,"Kansai Paint Co., Ltd."
4203.T,Sumitomo Bakelite Company Limited
2229.T,"Calbee, Inc."
3132.T,"Macnica Holdings, Inc."
6302.T,"Sumitomo Heavy Industries, Ltd."
7240.T,NOK Corporation
3471.T,Mitsui Fudosan Logistics Park Inc.
8233.T,"Takashimaya Company, Limited"
5393.T,Nichias Corporation
3309.T,"Sekisui House Reit, Inc."
6005.T,"Miura Co., Ltd."
9076.T,"Seino Holdings Co., Ltd."
4922.T,KOSÉ Corporation
8418.T,"Yamaguchi Financial Group, Inc."
2726.T,"PAL GROUP Holdings CO., LTD."
25935.T,"Ito En, Ltd."
2593.T,"Ito En, Ltd."
2222.T,"Kotobuki Spirits Co., Ltd."
5991.T,"NHK Spring Co., Ltd."
7988.T,Nifco Inc.
9048.T,"Nagoya Railroad Co., Ltd."
4202.T,Daicel Corporation
9605.T,"Toei Company, Ltd."
6323.T,Rorze Corporation
9069.T,"SENKO Group Holdings Co., Ltd."
6436.T,Amano Corporation
5832.T,"Chugin Financial Group,Inc."
2432.T,"DeNA Co., Ltd."
6471.T,NSK Ltd.
4666.T,"PARK24 Co., Ltd."
9336.T,"Daiei Kankyo Co., Ltd."
7180.T,"Kyushu Financial Group, Inc."
9831.T,"Yamada Holdings Co., Ltd."
5032.T,ANYCOLOR Inc.
3249.T,Industrial & Infrastructure Fund Investment Corporation
8410.T,"Seven Bank, Ltd."
4530.T,"Hisamitsu Pharmaceutical Co., Inc."
9045.T,"Keihan Holdings Co., Ltd."
8976.T,Daiwa Office Investment Corporation
3387.T,create restaurants holdings inc.
1963.T,JGC Holdings Corporation
3226.T,Nippon Accommodations Fund Inc.
8425.T,"Mizuho Leasing Company, Limited"
7189.T,"Nishi-Nippon Financial Holdings, Inc."
7867.T,"TOMY Company, Ltd."
8012.T,"Nagase & Co., Ltd."
6268.T,Nabtesco Corporation
5076.T,INFRONEER Holdings Inc.
9302.T,"MITSUI-SOKO HOLDINGS Co., Ltd."
6755.T,Fujitsu General Limited
4927.T,Pola Orbis Holdings Inc.
8304.T,"Aozora Bank, Ltd."
8174.T,"Nippon Gas Co., Ltd."
5711.T,Mitsubishi Materials Corporation
8129.T,"Toho Holdings Co., Ltd."
6976.T,"Taiyo Yuden Co., Ltd."
3279.T,Activia Properties Inc.
6770.T,"Alps Alpine Co., Ltd."
7419.T,Nojima Corporation
7327.T,"Daishi Hokuetsu Financial Group, Inc."
2296.T,Itoham Yonekyu Holdings Inc.
4205.T,Zeon Corporation
2206.T,"Ezaki Glico Co., Ltd."
6849.T,Nihon Kohden Corporation
2264.T,"Morinaga Milk Industry Co., Ltd."
8570.T,"AEON Financial Service Co., Ltd."
9759.T,"NSD Co., Ltd."
7451.T,"Mitsubishi Shokuhin Co., Ltd."
1860.T,Toda Corporation
1662.T,"Japan Petroleum Exploration Co., Ltd."
8366.T,"The Shiga Bank, Ltd."
4401.T,Adeka Corporation
4443.T,"Sansan, Inc."
6135.T,"Makino Milling Machine Co., Ltd."
1332.T,Nissui Corporation
9409.T,TV Asahi Holdings Corporation
5706.T,"Mitsui Mining & Smelting Co., Ltd."
5714.T,"Dowa Holdings Co., Ltd."
5214.T,"Nippon Electric Glass Co., Ltd."
3048.T,Bic Camera Inc.
4631.T,DIC Corporation
3292.T,AEON REIT Investment Corporation
3994.T,"Money Forward, Inc."
2811.T,"Kagome Co., Ltd."
6592.T,"Mabuchi Motor Co., Ltd."
6324.T,Harmonic Drive Systems Inc.
5463.T,Maruichi Steel Tube Ltd.
6674.T,GS Yuasa Corporation
141A.T,Trial Holdings Inc.
3234.T,Mori Hills REIT Investment Corporation
8967.T,"Japan Logistics Fund, Inc."
9616.T,"Kyoritsu Maintenance Co., Ltd."
9787.T,"Aeon Delight Co., Ltd."
2810.T,House Foods Group Inc.
9504.T,"The Chugoku Electric Power Co., Inc."
8876.T,"Relo Group, Inc."
4483.T,JMDC Inc.
9744.T,MEITEC Group Holdings Inc.
4540.T,Tsumura & Co.
7581.T,"Saizeriya Co.,Ltd."
3591.T,Wacoal Holdings Corp.
8961.T,"MORI TRUST REIT, Inc."
6952.T,"Casio Computer Co.,Ltd."
3466.T,LaSalle LOGIPORT REIT
9507.T,"Shikoku Electric Power Company, Incorporated"
1893.T,"Penta-Ocean Construction Co., Ltd."
4114.T,"Nippon Shokubai Co., Ltd."
8283.T,Paltac Corporation
2607.T,"Fuji Oil Co., Ltd."
7906.T,"YONEX Co., Ltd."
6728.T,"ULVAC, Inc."
6507.T,"Sinfonia Technology Co.,Ltd."
9044.T,"Nankai Electric Railway Co., Ltd."
4118.T,Kaneka Corporation
7003.T,"MITSUI E&S Co., Ltd."
1414.T,"SHO-BOND Holdings Co.,Ltd."
8273.T,"Izumi Co., Ltd."
8242.T,H2O Retailing Corporation
9436.T,Okinawa Cellular Telephone Company
3107.T,"Daiwabo Holdings Co., Ltd."
6754.T,Anritsu Corporation
8282.T,K's Holdings Corporation
4516.T,"Nippon Shinyaku Co., Ltd."
9303.T,"The Sumitomo Warehouse Co., Ltd."
8358.T,Suruga Bank Ltd.
8986.T,Daiwa Securities Living Investment Corporation
2121.T,"MIXI, Inc."
1719.T,Hazama Ando Corporation
2127.T,Nihon M&A Center Holdings Inc.
4206.T,"Aica Kogyo Company, Limited"
3282.T,"Comforia Residential REIT, Inc"
4902.T,"Konica Minolta, Inc."
8964.T,Frontier Real Estate Investment Corporation
6744.T,Nohmi Bosai Ltd.
2531.T,Takara Holdings Inc.
6508.T,Meidensha Corporation
4686.T,JustSystems Corporation
6134.T,Fuji Corporation
1417.T,MIRAIT ONE Corporation
5741.T,UACJ Corporation
3295.T,"Hulic Reit, Inc."
4046.T,"Osaka Soda Co., Ltd."
8020.T,Kanematsu Corporation
4478.T,freee K.K.
3401.T,Teijin Limited
6103.T,Okuma Corporation
8524.T,"North Pacific Bank,Ltd."
9934.T,"Inaba Denki Sangyo Co.,Ltd."
6951.T,JEOL Ltd.
7105.T,"Mitsubishi Logisnext Co., Ltd."
9746.T,TKC Corporation
4373.T,"Simplex Holdings, Inc."
2730.T,EDION Corporation
4819.T,"Digital Garage, Inc."
5805.T,SWCC Corporation
4208.T,UBE Corporation
1949.T,"Sumitomo Densetsu Co.,Ltd."
7947.T,FP Corporation
9003.T,"Sotetsu Holdings, Inc."
6454.T,"Max Co., Ltd."
7956.T,Pigeon Corporation
4887.T,"Sawai Group Holdings Co., Ltd."
5301.T,"Tokai Carbon Co., Ltd."
4587.T,PeptiDream Inc.
4043.T,Tokuyama Corporation
8078.T,"Hanwa Co., Ltd."
2815.T,"ARIAKE JAPAN Co., Ltd."
7762.T,"Citizen Watch Co., Ltd."
2782.T,"Seria Co., Ltd."
8850.T,Starts Corporation Inc.
1961.T,"Sanki Engineering Co., Ltd."
7994.T,Okamura Corporation
9682.T,DTS Corporation
3148.T,"Create SD Holdings Co., Ltd."
7205.T,"Hino Motors, Ltd."
5471.T,"Daido Steel Co., Ltd."
6412.T,Heiwa Corporation
8086.T,Nipro Corporation
4722.T,Future Corporation
7313.T,"TS TECH Co., Ltd."
9861.T,"Yoshinoya Holdings Co., Ltd."
6432.T,"Takeuchi Mfg. Co., Ltd."
7616.T,"Colowide Co.,Ltd."
4272.T,"Nippon Kayaku Co., Ltd."
3046.T,JINS HOLDINGS Inc.
2201.T,"Morinaga&Co., Ltd."
8022.T,Mizuno Corporation
7148.T,"Financial Partners Group Co.,Ltd."
8133.T,"Itochu Enex Co.,Ltd."
8515.T,Aiful Corporation
9936.T,Ohsho Food Service Corp.
1820.T,"Nishimatsu Construction Co., Ltd."
8194.T,Life Corporation
8957.T,"Tokyu REIT, Inc."
7966.T,LINTEC Corporation
8848.T,Leopalace21 Corporation
8919.T,"KATITAS CO., Ltd."
8956.T,NTT UD REIT Investment Corporation
6960.T,"Fukuda Denshi Co., Ltd."
9601.T,"Shochiku Co., Ltd."
9627.T,Ain Holdings Inc.
4592.T,SanBio Company Limited
1766.T,Token Corporation
3110.T,"Nitto Boseki Co., Ltd."
3941.T,"Rengo Co., Ltd."
2160.T,GNI Group Ltd.
6871.T,"Micronics Japan Co., Ltd."
4665.T,"Duskin Co., Ltd."
7157.T,Lifenet Insurance Company
6995.T,"Tokai Rika Co., Ltd."
1941.T,Chudenko Corporation
7173.T,"Tokyo Kiraboshi Financial Group, Inc."
2659.T,"SAN-A CO.,LTD."
1861.T,"Kumagai Gumi Co.,Ltd."
8698.T,"Monex Group, Inc."
8381.T,"The San-in Godo Bank,Ltd."
7014.T,"Namura Shipbuilding Co., Ltd."
1980.T,"Dai-Dan Co., Ltd."
6457.T,Glory Ltd.
8987.T,"Japan Excellent, Inc."
3360.T,"Ship Healthcare Holdings, Inc."
4544.T,"H.U. Group Holdings, Inc."
3050.T,"DCM Holdings Co., Ltd."
3222.T,United Super Markets Holdings Inc.
215A.T,"Timee, Inc."
8066.T,Mitani Corporation
4551.T,"Torii Pharmaceutical Co., Ltd."
3481.T,Mitsubishi Estate Logistics REIT Investment Corporation
7458.T,"Daiichikosho Co., Ltd."
8628.T,"Matsui Securities Co., Ltd."
6371.T,Tsubakimoto Chain Co.
7220.T,"Musashi Seimitsu Industry Co., Ltd."
2270.T,"MEGMILK SNOW BRAND Co.,Ltd."
6787.T,"Meiko Electronics Co., Ltd."
8278.T,"Fuji Co., Ltd."
8098.T,"Inabata & Co.,Ltd."
7476.T,AS ONE Corporation
7380.T,"Juroku Financial Group,Inc."
3778.T,SAKURA Internet Inc.
4547.T,"Kissei Pharmaceutical Co., Ltd."
5191.T,Sumitomo Riko Company Limited
8368.T,"The Hyakugo Bank, Ltd."
3865.T,Hokuetsu Corporation
9869.T,"Kato Sangyo Co., Ltd."
2337.T,Ichigo Inc.
8130.T,Sangetsu Corporation
8050.T,Seiko Group Corporation
5930.T,"Bunka Shutter Co., Ltd."
6707.T,"Sanken Electric Co., Ltd."
6807.T,"Japan Aviation Electronics Industry, Limited"
8370.T,"The Kiyo Bank, Ltd."
4776.T,"Cybozu, Inc."
2001.T,Nippn Corporation
4061.T,Denka Company Limited
1979.T,Taikisha Ltd.
9793.T,"Daiseki Co.,Ltd."
8966.T,"Heiwa Real Estate REIT, Inc."
8714.T,"Senshu Ikeda Holdings, Inc."
268A.T,Rigaku Holdings Corporation
4041.T,"Nippon Soda Co., Ltd."
2602.T,"The Nisshin OilliO Group,Ltd."
6632.T,JVCKENWOOD Corporation
7744.T,"Noritsu Koki Co., Ltd."
5451.T,"Yodogawa Steel Works, Ltd."
7004.T,Kanadevia Corporation
9948.T,ARCS Company Limited
4180.T,"Appier Group, Inc."
3296.T,NIPPON REIT Investment Corporation
7981.T,"Takara Standard Co.,Ltd."
2124.T,"JAC Recruitment Co., Ltd."
6407.T,CKD Corporation
8566.T,"Ricoh Leasing Company, Ltd."
9031.T,"Nishi-Nippon Railroad Co., Ltd."
7846.T,Pilot Corporation
3468.T,Star Asia Investment Corporation
9974.T,"Belc CO., LTD."
4045.T,"Toagosei Co., Ltd."
9025.T,"Konoike Transport Co.,Ltd."
5423.T,"Tokyo Steel Manufacturing Co., Ltd."
1333.T,Maruha Nichiro Corporation
5253.T,COVER Corporation
1833.T,Okumura Corporation
9166.T,GENDA Inc.
4634.T,"artience Co., Ltd."
6013.T,"Takuma Co., Ltd."
7716.T,Nakanishi Inc.
3765.T,"GungHo Online Entertainment, Inc."
6925.T,Ushio Inc.
7278.T,EXEDY Corporation
8968.T,Fukuoka REIT Corporation
8803.T,"Heiwa Real Estate Co., Ltd."
8585.T,Orient Corporation
9509.T,"Hokkaido Electric Power Company, Incorporated"
7222.T,"Nissan Shatai Co., Ltd."
1950.T,"Nippon Densetsu Kogyo Co., Ltd."
2154.T,Open Up Group Inc.
6588.T,Toshiba Tec Corporation
9505.T,Hokuriku Electric Power Company
6622.T,DAIHEN Corporation
3287.T,"Hoshino Resorts REIT, Inc."
1377.T,Sakata Seed Corporation
3097.T,The Monogatari Corporation
4553.T,"Towa Pharmaceutical Co., Ltd."
4928.T,"Noevir Holdings Co., Ltd."
4521.T,"Kaken Pharmaceutical Co., Ltd."
6055.T,"JAPAN MATERIAL Co., Ltd."
8276.T,"Heiwado Co.,Ltd."
7817.T,"Paramount Bed Holdings Co., Ltd."
2317.T,Systena Corporation
4966.T,"C.Uyemura & Co.,Ltd."
7806.T,"MTG Co., Ltd."
4432.T,WingArc1st Inc.
8511.T,"Japan Securities Finance Co., Ltd."
2767.T,Tsuburaya Fields Holdings Inc.
4107.T,ISE Chemicals Corporation
7970.T,"Shin-Etsu Polymer Co.,Ltd."
4095.T,"Nihon Parkerizing Co., Ltd."
3105.T,Nisshinbo Holdings Inc.
7630.T,"Ichibanya Co., Ltd."
8975.T,Ichigo Office REIT Investment Corporation
6750.T,"Elecom Co., Ltd."
5857.T,"ARE Holdings, Inc."
8154.T,"Kaga Electronics Co.,Ltd."
2678.T,ASKUL Corporation
7734.T,"Riken Keiki Co., Ltd."
