Ticker,Company
VCI.VN,Vietcap Securities JSC
VND.VN,VNDIRECT Securities JSC
FRT.VN,FPT Digital Retail JSC
GMD.VN,Gemadept Corporation
NAB.VN,Nam A Commercial Joint Stock Bank
PGV.VN,Power Generation Joint Stock Corporation 3
KBC.VN,KinhBac City Development Holding Corporation
VGC.VN,Viglacera Corporation
DCM.VN,Petrovietnam Camau Fertilizer JSC
VIX.VN,VIX Securities JSC
HCM.VN,Ho Chi Minh City Securities Corporation
VPI.VN,Van Phu Real Estate Development JSC
DXG.VN,Dat Xanh Group JSC
KDC.VN,KIDO Group Corporation
PDR.VN,Phat Dat Real Estate Development Corporation
SBT.VN,Thanh Thanh Cong - Bien Hoa JSC
DPM.VN,PetroVietnam Fertilizer and Chemicals Corporation - JSC
NLG.VN,Nam Long Investment Corporation
VTP.VN,Viettel Post Joint Stock Corporation
SIP.VN,Sai Gon VRG Investment Corporation
HAG.VN,Hoang Anh Gia Lai JSC
VCG.VN,Vietnam Construction and Import-Export Joint Stock Corporation
DHG.VN,DHG Pharmaceutical JSC
TCH.VN,Hoang Huy Investment Financial Services JSC
FTS.VN,FPT Securities JSC
VHC.VN,Vinh Hoan Corporation
PVD.VN,Petrovietnam Drilling and Well Services Corporation
BMP.VN,Binh Minh Plastics JSC
CTR.VN,Viettel Construction Joint Stock Corporation
DIG.VN,Development Investment Construction Joint Stock Corporation
VSH.VN,Vinh Son - Song Hinh Hydropower JSC
BAF.VN,BAF Vietnam Agriculture JSC
SJS.VN,SJ Group JSC
BWE.VN,Binh Duong Water - Environment Corporation JSC
HSG.VN,Hoa Sen Group
DBC.VN,Dabaco Group JSC
BSI.VN,BIDV Securities JSC
DGW.VN,Digiworld Corporation
HDG.VN,Ha Do Group JSC
HAH.VN,Hai An Transport And Stevedoring JSC
PVT.VN,PetroVietnam Transportation Corporation
BHN.VN,Hanoi Beer Alcohol and Beverage Joint Stock Corporation
KOS.VN,KOSY JSC
CTD.VN,Coteccons Construction JSC
PC1.VN,PC1 Group JSC
IMP.VN,Imexpharm Corporation
CII.VN,Ho Chi Minh City Infrastructure Investment JSC
EVF.VN,EVN Finance JSC
VCF.VN,Vinacafé Bien Hoa JSC
CMG.VN,CMC Corporation
PHR.VN,Phuoc Hoa Rubber JSC
TMS.VN,Transimex Corporation
TDM.VN,Thu Dau Mot Water JSC
VSC.VN,Vietnam Container Shipping Joint Stock Corporation
SCS.VN,Saigon Cargo Service Corporation
SZC.VN,Sonadezi Chau Duc Shareholding Company
NKG.VN,Nam Kim Steel JSC
GEG.VN,Gia Lai Electricity JSC
HNA.VN,Hua Na Hydropower JSC
CTS.VN,Vietnam Bank for Industry and Trade Securities JSC
ACG.VN,An Cuong Wood - Working JSC
HHS.VN,Hoang Huy Investment Services JSC
PAN.VN,The PAN Group JSC
PDN.VN,Dong Nai Port JSC
HHV.VN,Deo Ca Traffic Infrastructure Investment JSC
NT2.VN,PetroVietnam Power Nhon Trach 2 JSC
DBD.VN,Binh Dinh Pharmaceutical and Medical Equipment JSC
DXS.VN,Dat Xanh Real Estate Services JSC
CHP.VN,Central Hydropower JSC
IJC.VN,Becamex Infrastructure Development JSC
DPG.VN,Dat Phuong Group JSC
TMP.VN,Thac Mo Hydro Power JSC
HDC.VN,Ba Ria - Vung Tau House Development JSC
BIC.VN,Bank for Investment and Development of Vietnam Insurance Joint Stock Corporation
HT1.VN,Ha Tien 1 Cement JSC
TLG.VN,Thien Long Group Corporation
ANV.VN,Nam Viet Corporation
CSV.VN,South Basic Chemicals JSC
CRE.VN,Century Land JSC
VDS.VN,Viet Dragon Securities Corporation
PPC.VN,Pha Lai Thermal Power JSC
SHP.VN,Southern Hydropower JSC
PTB.VN,Phu Tai JSC
DPR.VN,Dong Phu Rubber JSC
STG.VN,South Logistics JSC
MIG.VN,Military Insurance Corporation
AGR.VN,Agribank Securities Corporation
TCM.VN,Thanh Cong Textile Garment Investment Trading JSC
QCG.VN,Quoc Cuong Gia Lai JSC
ORS.VN,Tien Phong Securities Corporation
DVP.VN,Dinh Vu Port Development and Investment JSC
SCR.VN,Sai Gon Thuong Tin Real Estate JSC
KHG.VN,Khai Hoan Land Group JSC
TVS.VN,Thien Viet Securities JSC
AST.VN,Taseco Air Services JSC
TRA.VN,Traphaco JSC
TDP.VN,Thuan Duc JSC
NCT.VN,Noibai Cargo Terminal Services JSC
BMI.VN,Bao Minh Insurance Corporation
BCG.VN,Bamboo Capital JSC
AAA.VN,An Phat Bioplastics JSC
AGG.VN,An Gia Real Estate Investment and Development Corporation
BFC.VN,Binh Dien Fertilizer JSC
APG.VN,APG Securities JSC
PGD.VN,PetroVietNam Low Pressure Gas Distribution JSC
VPD.VN,Viet Nam Power Development JSC
VFG.VN,Vietnam Fumigation JSC
MSH.VN,Song Hong Garment JSC
PET.VN,PetroVietnam General Services JSC
ASM.VN,Sao Mai Group Corporation
SGT.VN,Saigon Telecommunication & Technologies Corporation
TV2.VN,Power Engineering Consulting Joint Stock Company 2
DHC.VN,Dong Hai Joint Stock Company of Ben Tre
STK.VN,Century Synthetic Fiber Corporation
DRC.VN,Danang Rubber JSC
TBC.VN,Thac Ba Hydropower JSC
SAM.VN,Sam Holdings Corporation
SHI.VN,Son Ha International Corporation
YEG.VN,Yeah1 Group Corporation
FMC.VN,Sao Ta Foods JSC
PGI.VN,Petrolimex Insurance Corporation
RAL.VN,Rang Dong Light Source & Vacuum Flask JSC
ELC.VN,ELCOM Technology Communications Corporation
NBB.VN,577 Investment Corporation
FCN.VN,FECON Corporation
DMC.VN,Domesco Medical Import - Export Joint-Stock Corporation
SGN.VN,Saigon Ground Services JSC
NTL.VN,Tu Liem Urban Development JSC
CTF.VN,City Auto Corporation
VOS.VN,Vietnam Ocean Shipping JSC
TRC.VN,Tay Ninh Rubber JSC
LIX.VN,Lix Detergent JSC
KSB.VN,Binh Duong Mineral and Construction JSC
DCL.VN,Cuu Long Pharmaceutical JSC
HQC.VN,Hoang Quan Consulting - Trading - Service Real Estate Corporation
SGR.VN,Saigon Real Estate Group JSC
TTA.VN,Truong Thanh Development and Construction Investment JSC
LCG.VN,Lizen JSC
SBA.VN,Song Ba JSC
PAC.VN,Dry Cell and Storage Battery JSC
IDI.VN,I.D.I International Development and Investment Corporation
GIL.VN,Binh Thanh Import Export Production and Trade JSC
THG.VN,Tien Giang Investment and Construction JSC
PVP.VN,Pacific Petroleum Transportation JSC
HAX.VN,Hang Xanh Motors Service JSC
ASG.VN,ASG Corporation
CKG.VN,Kien Giang Construction and Investment Consulting Corporation
LHG.VN,Long Hau Corporation
FIT.VN,F.I.T Group JSC
S4A.VN,Sesan4A Hydropower JSC
OPC.VN,OPC Pharmaceutical JSC
APH.VN,An Phat Holdings JSC
HTG.VN,Hoa Tho Textile - Garment Joint Stock Corporation
ACC.VN,ACC Binh Duong Investment and Construction JSC
TNH.VN,TNH Hospital Group JSC
NSC.VN,Vietnam National Seed Group JSC
CSM.VN,The Southern Rubber Industry JSC
QNP.VN,Quy NHON Port Joint STOCK Company
CLC.VN,Cat Loi JSC
ITC.VN,Investment and Trading of Real Estate JSC
DC4.VN,DIC Holdings Construction JSC
EVG.VN,Everland Group JSC
HPX.VN,Hai Phat Investment JSC
NAF.VN,Nafoods Group JSC
SVC.VN,Saigon General Service Corporation
CTI.VN,Cuong Thuan Idico Development Investment Corporation
TIP.VN,Tin Nghia Industrial Park Development Joint-Stock Company
OGC.VN,Ocean Group JSC
SMB.VN,Sai Gon - Mien Trung Beer JSC
LBM.VN,Lam Dong Minerals and Building Materials JSC
CLL.VN,Cat Lai Port JSC
TIX.VN,Tan Binh Import - Export Joint Stock Corporation
SZL.VN,Sonadezi Long Thanh Shareholding Company
TDC.VN,Binh Duong Trade and Development JSC
TTE.VN,Truong Thinh Energy Investment JSC
ILB.VN,Tan Cang - Long Binh ICD JSC
D2D.VN,NO. 2 Industrial Urban Development JSC
BBC.VN,Bibica Corporation
CNG.VN,CNG Vietnam JSC
CVT.VN,CMC JSC
SJD.VN,Can Don Hydro Power JSC
VTO.VN,Vietnam Tanker JSC
TTF.VN,Truong Thanh Furniture Corporation
TCL.VN,Tan Cang Logistics and Stevedoring JSC
NHA.VN,Ha Noi South Housing and Urban Development Corporation
TCI.VN,Thanh Cong Securities JSC
PGC.VN,Petrolimex Gas Corporation JSC
HRC.VN,Hoa Binh Rubber JSC
TVB.VN,Tri Viet Securities Joint Stock Corporation
VIP.VN,Vietnam Petroleum Transport JSC
HTN.VN,Hung Thinh Incons JSC
VDP.VN,Vidipha Central Pharmaceutical JSC
SMC.VN,SMC Trading Investment JSC
LSS.VN,Lam Son Sugar Joint Stock Corporation
GSP.VN,International Gas Product Shipping JSC
VNG.VN,Thanh Thanh Cong Tourist JSC
SVI.VN,Bien Hoa Packaging Company
HHP.VN,HHP Global joint stock company
NHH.VN,Hanoi Plastics JSC
KHP.VN,Khanh Hoa Power JSC
TEG.VN,Truong Thanh Energy and Real Estate JSC
BTP.VN,Ba Ria Thermal Power JSC
NVT.VN,Ninh Van Bay Travel Real Estate JSC
NNC.VN,Nui Nho Stone JSC
VPG.VN,Viet Phat Import Export Trading Investment JSC
VAF.VN,Van Dien Fused Magnesium Phosphate Fertilizer JSC
SRC.VN,Sao Vang Rubber JSC
TCD.VN,Tracodi Construction Holdings JSC
SKG.VN,Superdong Fast Ferry Kien Giang JSC
DLG.VN,Duc Long Gia Lai Group JSC
LDG.VN,LDG Investment JSC
ADP.VN,A Dong Paint JSC
CMX.VN,Camimex Group JSC
FDC.VN,Foreign Trade Development & Investment Corporation of Ho Chi Minh City
VNS.VN,Vietnam Sun Corporation
HAP.VN,Hapaco Group JSC
VRC.VN,VRC Real Estate and Investment JSC
SBG.VN,Siba High-Tech Mechanical Group JSC
DHA.VN,Hoa An JSC
SFI.VN,Sea & Air Freight International
ADS.VN,Damsan JSC
HVH.VN,HVC Investment and Technology JSC
DTL.VN,Dai Thien Loc Corporation
FIR.VN,First Real JSC
JVC.VN,Japan Vietnam Medical Investment and Development JSC
TLH.VN,TienLen Steel Corporation JSC
TN1.VN,ROX Key Holdings JSC
TNC.VN,Thong Nhat Rubber JSC
TSC.VN,Techno - Agricultural Supplying JSC
DSN.VN,Dam Sen Water Park Corporation
ABT.VN,Bentre Aquaproduct Import and Export JSC
SFG.VN,The Southern Fertilizer JSC
ACL.VN,Cuu Long Fish JSC
DRL.VN,Hydro Power Joint Stock Company - Power No. 3
TDH.VN,Thuduc Housing Development Corporation
CLW.VN,Cholon Water Supply JSC
MCP.VN,My Chau Printing & Packing Holdings Company
TLD.VN,Thang Long Urban Development and Construction Investment JSC
BTT.VN,Ben Thanh Trading & Service JSC
DAT.VN,Travel Investment and Seafood Development Corporation
GDT.VN,Duc Thanh Wood Processing JSC
VPH.VN,Van Phat Hung Corporation
TYA.VN,Taya Viet Nam Electric Wire and Cable JSC
SSC.VN,Southern Seed Corporation
COM.VN,Materials-Petroleum JSC
HTI.VN,IDICO Infrastructure Development Investment JSC
HUB.VN,Thua Thien Hue Construction Joint-Stock Corporation
TMT.VN,TMT Motors Corporation
SAV.VN,Savimex Corporation
VNE.VN,Vietnam Electricity Construction Joint Stock Corporation
PMG.VN,Petro Center Corporation
CIG.VN,Coma 18 Joint stock Company
CCL.VN,Cuu Long Petro Urban Development and Investment Corporation
EVE.VN,Everpia JSC
ICT.VN,Joint Stock Company for Telecoms and Informatics
CCI.VN,Cuchi Commercial and Industrial Developing Investment JSC
DRH.VN,DRH Holdings JSC
MHC.VN,MHC JSC
BCE.VN,Binh Duong Construction and Civil Engineering JSC
ITD.VN,Innovative Technology Development Corporation
CRC.VN,Create Capital Vietnam Joint Stock Company Limited
HTL.VN,Truong Long Engineering and Auto JSC
TVT.VN,Viet Thang Corporation
CDC.VN,Chuong Duong Corp.
TCO.VN,TCO Holdings JSC
HAR.VN,An Duong Thao Dien Real estate Trading Investment JSC
UIC.VN,IDICO Urban and House Development Investment JSC
HMC.VN,Vnsteel - Ho Chi Minh City Metal Corporation
DQC.VN,Dien Quang Group JSC
FUEKIVFS.VN,"Kim Vietnam Fund Management Co., Ltd"
HII.VN,An Tien Industries JSC
SRF.VN,SEAREFICO Corporation
PLP.VN,Pha Le Plastics Manufacturing and Technology JSC
VNL.VN,Vinalink Logistics JSC
ABS.VN,BinhThuan Agriculture Services JSC
DAH.VN,Dong A Hotel Group JSC
LAF.VN,Long An Food Processing Export JSC
PTL.VN,Victory Capital JSC
C32.VN,CIC39 Corporation
HCD.VN,HCD Investment Producing and Trading JSC
C47.VN,Construction Joint Stock Company 47
ABR.VN,Viet Brand Invest JSC
PHC.VN,Phuc Hung Holdings Construction JSC
VMD.VN,Vimedimex Medi-Pharma JSC
TNT.VN,TNT Group JSC
PJT.VN,Petrolimex Joint Stock Tanker Company
NHT.VN,Nam Hoa Trading and Production Corporation
PNC.VN,Phuong Nam Cultural Joint Stock Corporation
DBT.VN,Ben Tre Pharmaceutical JSC
SBV.VN,Siam Brothers Vietnam JSC
VSI.VN,Water Supply Sewerage Construction and Investment JSC
BMC.VN,Binh Dinh Minerals JSC
SFC.VN,Saigon Fuel Joint-Stock Company
HSL.VN,Hong Ha Food Investment Development JSC
DHM.VN,Duong Hieu Trading and Mining JSC
VPS.VN,Vietnam Pesticide JSC
PSH.VN,Nam Song Hau Trading Investing Petroleum JSC
SVT.VN,Sai Gon Vien Dong Technology JSC
AAT.VN,Tien Son Thanh Hoa Group JSC
L10.VN,LILAMA 10 JSC
TCT.VN,Tay Ninh Cable Car Tour Joint-stock Company
SMA.VN,Saigon Machinery Spare Parts Joint stock Company
VID.VN,Vien Dong Investment Development Trading Corporation
YBM.VN,Yen Bai Industry Mineral JSC
ASP.VN,An Pha Petroleum Group JSC
BKG.VN,BKG Viet Nam Investment JSC
TPC.VN,Tan Dai Hung Plastic JSC
HID.VN,Halcom VietNam JSC
ADG.VN,Clever Group Corporation
PTC.VN,ICAPITAL Investment Joint Stock company
LGL.VN,Long Giang Investment and Urban Development JSC
FCM.VN,Phan Vu Ha Nam Concrete JSC
BRC.VN,Ben Thanh Rubber JSC
KMR.VN,Mirae JSC
NO1.VN,911 Group JSC
ST8.VN,ST8 Holdings JSC
SPM.VN,SPM Corporation
CMV.VN,Ca Mau Trading JSC
VCA.VN,VNSTEEL-VICASA JSC
DTT.VN,Do Thanh Technology Corporation
TCR.VN,Taicera Enterprise Company
NAV.VN,Nam Viet JSC
GMH.VN,Minh Hung Quang Tri JSC
MDG.VN,Mien Dong JSC
SHA.VN,Son Ha Sai Gon JSC
HTV.VN,Logistics Vicem JSC
TNI.VN,Thanh Nam Group JSC
PIT.VN,Petrolimex International Trading JSC
VTB.VN,Viettronics Tan Binh JSC
HVX.VN,Vicem Hai Van Cement JSC
GTA.VN,Thuan An Wood Processing JSC
SVD.VN,Vu Dang Investment & Trading JSC
DTA.VN,De Tam JSC
TDG.VN,TDG Global Investment JSC
KPF.VN,Koji Asset Investment JSC
AAM.VN,Mekong Fisheries JSC
HAS.VN,HACISCO JSC
HU1.VN,HUD1 Investment and Construction JSC
DXV.VN,Da Nang Construction Building Materials VICEM JSC
